,0,1
397,0702232815,"(231.99, 182.28, 182.28, 131.8, 46.0)"
398,0966369416,"(49.73, 62.25, 62.25, 124.04, 46.0)"
399,1452804087,"(2.56, 2.72, 2.72, 66.45, 46.0)"
400,190898340X,"(47.41, 13.52, 13.52, 52.5, 46.0)"
401,0516030604,"(67.61, 15.12, 15.12, 98.21, 46.0)"
402,1566635314,"(24.18, 18.86, 18.86, 88.04, 46.0)"
403,1517095875,"(244.46, 246.13, 246.13, 174.59, 46.0)"
404,3642193447,"(15.06, 86.27, 86.27, 93.47, 46.0)"
405,1423635000,"(246.48, 244.96, 244.96, 172.6, 48.0)"
406,0312426038,"(7.3, 3.29, 3.29, 72.47, 48.0)"
407,0895294869,"(36.85, 28.67, 28.67, 125.66, 48.0)"
408,0385522274,"(167.3, 93.98, 93.98, 154.47, 48.0)"
409,1603201513,"(167.73, 195.73, 195.73, 142.67, 48.0)"
410,0062242415,"(225.81, 193.35, 193.35, 162.98, 48.0)"
411,1515138070,"(15.72, 17.94, 17.94, 56.58, 48.0)"
412,1499118090,"(23.53, 63.76, 63.76, 132.1, 48.0)"
413,1332291511,"(212.93, 174.17, 174.17, 123.02, 50.0)"
414,1118113365,"(1.86, 101.74, 101.74, 71.11, 50.0)"
415,1600580793,"(94.31, 167.34, 167.34, 159.62, 50.0)"
416,0030661463,"(233.1, 182.71, 182.71, 179.79, 50.0)"
417,0307742539,"(248.33, 249.43, 249.43, 181.67, 50.0)"
418,1568989431,"(183.47, 149.91, 149.91, 132.79, 50.0)"
419,1582407150,"(89.68, 77.58, 77.58, 140.0, 50.0)"
420,B013PRGRTC,"(238.94, 228.75, 228.75, 170.64, 50.0)"
421,0738741817,"(173.01, 84.72, 84.72, 174.53, 50.0)"
422,1849351724,"(129.7, 219.4, 219.4, 192.38, 52.0)"
423,0786928735,"(88.02, 46.82, 46.82, 76.43, 52.0)"
424,1576877108,"(124.49, 65.93, 65.93, 135.84, 52.0)"
425,1101872454,"(76.57, 106.9, 106.9, 127.49, 52.0)"
426,1607066599,"(147.79, 144.93, 144.93, 154.18, 54.0)"
427,192677891X,"(67.73, 76.92, 76.92, 138.64, 54.0)"
428,1629054747,"(50.73, 158.56, 158.56, 108.04, 54.0)"
429,1476727392,"(69.03, 130.41, 130.41, 102.57, 54.0)"
430,0979176670,"(34.69, 89.67, 89.67, 103.38, 54.0)"
431,0850456029,"(249.86, 248.42, 248.42, 178.23, 54.0)"
432,1620971585,"(252.41, 249.01, 249.01, 155.06, 56.0)"
433,081170940X,"(38.22, 27.35, 27.35, 112.95, 56.0)"
434,1412974674,"(249.82, 249.5, 249.5, 166.87, 56.0)"
435,0425164357,"(123.63, 32.37, 32.37, 61.98, 56.0)"
436,1578050723,"(43.12, 38.95, 38.95, 104.45, 58.0)"
437,0763643807,"(71.91, 38.32, 38.32, 115.72, 58.0)"
438,1587787571,"(57.69, 96.15, 96.15, 74.67, 58.0)"
439,0988780917,"(62.97, 27.18, 27.18, 115.87, 58.0)"
440,1432945777,"(248.13, 245.48, 245.48, 144.19, 58.0)"
441,0768929083,"(250.44, 248.39, 248.39, 165.96, 58.0)"
442,0823938433,"(196.74, 151.18, 151.18, 139.13, 58.0)"
443,0137085125,"(64.83, 175.35, 175.35, 122.82, 60.0)"
444,1461479711,"(252.39, 133.73, 133.73, 216.95, 60.0)"
445,1605490334,"(79.93, 177.84, 177.84, 134.29, 60.0)"
446,0743240952,"(55.08, 86.6, 86.6, 124.27, 60.0)"
447,0764126016,"(31.35, 154.22, 154.22, 87.24, 60.0)"
448,0768933722,"(245.83, 247.1, 247.1, 207.24, 60.0)"
449,0451466020,"(67.94, 23.69, 23.69, 84.09, 60.0)"
450,1743318669,"(250.57, 249.46, 249.46, 211.96, 60.0)"
451,B00YHVO5VI,"(47.94, 34.95, 34.95, 125.7, 60.0)"
452,1782550453,"(60.22, 56.56, 56.56, 165.87, 60.0)"
453,1612095739,"(65.92, 6.92, 6.92, 50.25, 62.0)"
454,1568822871,"(90.82, 36.47, 36.47, 84.18, 62.0)"
455,1577316630,"(239.7, 114.06, 114.06, 139.28, 62.0)"
456,1421543567,"(213.48, 156.71, 156.71, 139.85, 62.0)"
457,080417072X,"(102.73, 37.85, 37.85, 95.86, 62.0)"
458,030771795X,"(50.64, 29.67, 29.67, 93.26, 62.0)"
459,1580624561,"(248.38, 252.28, 252.28, 215.65, 62.0)"
460,141698514X,"(247.94, 248.59, 248.59, 172.26, 62.0)"
461,1623436710,"(135.12, 64.39, 64.39, 149.18, 64.0)"
462,0960945660,"(176.93, 125.23, 125.23, 129.69, 64.0)"
463,1780231121,"(38.82, 157.55, 157.55, 121.4, 64.0)"
464,1561482323,"(6.14, 7.34, 7.34, 57.65, 64.0)"
465,0333945875,"(20.64, 14.73, 14.73, 45.52, 68.0)"
466,0321919068,"(252.65, 251.52, 251.52, 223.41, 68.0)"
467,193675410X,"(1.76, 75.74, 75.74, 74.95, 68.0)"
468,019991740X,"(125.89, 44.36, 44.36, 117.0, 68.0)"
469,0756409594,"(37.36, 99.22, 99.22, 82.96, 68.0)"
470,0691150613,"(220.03, 84.13, 84.13, 145.19, 68.0)"
471,0006492460,"(248.06, 247.22, 247.22, 221.54, 72.0)"
472,1617753815,"(12.57, 7.97, 7.97, 81.64, 72.0)"
473,0334043638,"(8.97, 86.76, 86.76, 60.69, 72.0)"
474,144945402X,"(2.68, 147.83, 147.83, 85.69, 72.0)"
475,1416541608,"(40.12, 122.2, 122.2, 142.02, 72.0)"
476,1250029945,"(4.77, 3.64, 3.64, 31.56, 72.0)"
477,082342152X,"(24.12, 24.63, 24.63, 65.28, 76.0)"
478,0749003456,"(14.47, 19.36, 19.36, 29.99, 76.0)"
479,0714864676,"(174.57, 174.27, 174.27, 160.84, 76.0)"
480,193829856X,"(253.54, 252.75, 252.75, 235.6, 76.0)"
481,0887392741,"(200.48, 73.01, 73.01, 112.81, 76.0)"
482,1909623881,"(230.49, 80.77, 80.77, 122.82, 76.0)"
483,0692330828,"(242.61, 229.43, 229.43, 144.48, 76.0)"
484,1937163210,"(251.59, 251.81, 251.81, 208.72, 76.0)"
485,184162330X,"(213.37, 220.27, 220.27, 129.71, 80.0)"
486,0785193421,"(53.16, 52.01, 52.01, 114.33, 80.0)"
487,0553381407,"(6.33, 127.61, 127.61, 119.89, 80.0)"
488,0323112404,"(232.33, 63.98, 63.98, 158.83, 80.0)"
489,1569020019,"(180.4, 94.37, 94.37, 131.64, 80.0)"
490,0387723781,"(59.22, 167.14, 167.14, 96.45, 80.0)"
491,0754828115,"(240.44, 99.42, 99.42, 129.33, 84.0)"
492,1616954469,"(16.33, 22.71, 22.71, 74.3, 84.0)"
493,096205027X,"(253.69, 253.57, 253.57, 227.37, 84.0)"
494,0071744584,"(27.06, 33.85, 33.85, 113.56, 84.0)"
495,1490234829,"(252.59, 253.11, 253.11, 216.53, 84.0)"
496,0985229608,"(134.01, 68.93, 68.93, 147.56, 84.0)"
497,1940713099,"(3.65, 1.63, 1.63, 39.71, 84.0)"
498,1490203788,"(252.57, 253.09, 253.09, 216.18, 84.0)"
499,1494435144,"(7.68, 45.8, 45.8, 87.38, 84.0)"
500,0782129161,"(84.93, 50.26, 50.26, 109.02, 88.0)"
501,1434340562,"(247.59, 113.37, 113.37, 161.09, 88.0)"
502,0446581704,"(8.06, 5.41, 5.41, 70.78, 88.0)"
503,0226555720,"(214.15, 211.95, 211.95, 134.91, 88.0)"
504,0826110711,"(231.05, 69.59, 69.59, 149.44, 88.0)"
505,0877791783,"(15.52, 170.91, 170.91, 133.85, 92.0)"
506,0899974325,"(196.35, 66.65, 66.65, 124.01, 96.0)"
507,0803622333,"(50.0, 160.11, 160.11, 131.27, 96.0)"
508,0804173230,"(232.79, 232.47, 232.47, 146.56, 96.0)"
509,B00CAYMVUG,"(25.04, 195.4, 195.4, 186.46, 100.0)"
510,1598570536,"(242.6, 128.9, 128.9, 167.33, 100.0)"
511,1517242010,"(157.79, 224.15, 224.15, 126.28, 104.0)"
512,159059505X,"(3.39, 7.07, 7.07, 75.56, 104.0)"
513,0982923082,"(103.7, 228.37, 228.37, 143.99, 108.0)"
514,0061075566,"(93.2, 143.49, 143.49, 118.78, 108.0)"
515,1935914324,"(232.63, 39.49, 39.49, 171.04, 108.0)"
516,0060929324,"(235.75, 55.82, 55.82, 139.61, 108.0)"
517,1861977697,"(1.97, 73.7, 73.7, 47.4, 112.0)"
518,0486473937,"(9.8, 187.71, 187.71, 134.77, 112.0)"
519,0307931803,"(243.05, 155.45, 155.45, 175.39, 112.0)"
520,1402214057,"(226.14, 193.16, 193.16, 181.23, 116.0)"
521,B00EKQL040,"(242.34, 43.15, 43.15, 186.24, 116.0)"
522,0743272242,"(249.33, 246.24, 246.24, 149.28, 124.0)"
523,0837738733,"(0.68, 0.69, 0.69, 6.98, 0.75)"
524,0813911621,"(254.07, 254.01, 254.01, 230.78, 1.0)"
525,0822231166,"(229.94, 224.94, 224.94, 208.2, 1.5)"
526,1937770478,"(121.57, 43.76, 43.76, 84.59, 64.25)"
527,1613250517,"(187.39, 141.76, 141.76, 154.11, 64.25)"
528,1499242085,"(225.03, 226.77, 226.77, 104.46, 64.25)"
529,1891845578,"(13.37, 93.66, 93.66, 136.2, 64.25)"
530,1600582990,"(236.71, 227.91, 227.91, 154.02, 64.25)"
531,1570188580,"(129.41, 18.39, 18.39, 77.78, 64.25)"
532,B001XTXTPU,"(8.6, 124.69, 124.69, 150.57, 64.25)"
533,1440242658,"(14.35, 11.52, 11.52, 99.53, 64.25)"
534,0804791481,"(73.15, 223.38, 223.38, 156.31, 68.25)"
535,0956428134,"(218.75, 38.65, 38.65, 162.04, 68.25)"
536,0921991746,"(8.39, 33.34, 33.34, 115.98, 68.25)"
537,1405382643,"(173.55, 53.24, 53.24, 105.75, 68.25)"
538,0760346712,"(56.5, 43.03, 43.03, 106.08, 72.25)"
539,1500697974,"(22.33, 71.13, 71.13, 124.06, 72.25)"
540,0684863324,"(252.36, 249.68, 249.68, 201.04, 76.25)"
541,1285168879,"(237.87, 240.75, 240.75, 166.46, 76.25)"
542,0816069662,"(249.89, 249.41, 249.41, 149.37, 76.25)"
543,0078028795,"(37.42, 93.59, 93.59, 103.7, 76.25)"
544,1325003751,"(40.56, 153.64, 153.64, 112.35, 80.25)"
545,0792374673,"(0.77, 62.65, 62.65, 111.89, 80.25)"
546,0816697671,"(158.42, 42.37, 42.37, 79.07, 80.25)"
547,8373294708,"(241.51, 69.97, 69.97, 118.54, 80.25)"
548,1570190860,"(246.1, 240.23, 240.23, 169.71, 80.25)"
549,1934734179,"(3.57, 2.9, 2.9, 42.12, 84.25)"
550,0323019196,"(136.32, 125.05, 125.05, 108.79, 84.25)"
551,096459823X,"(117.58, 60.78, 60.78, 123.86, 84.25)"
552,143800205X,"(249.95, 249.97, 249.97, 176.63, 84.25)"
553,1841137545,"(237.27, 68.05, 68.05, 146.42, 88.25)"
554,1616955724,"(141.16, 11.16, 11.16, 56.34, 88.25)"
555,1599800950,"(126.64, 219.17, 219.17, 141.62, 92.25)"
556,0136000924,"(233.39, 96.78, 96.78, 124.01, 92.25)"
557,0824836693,"(214.83, 4.28, 4.28, 139.52, 92.25)"
558,0446571768,"(239.7, 230.88, 230.88, 161.21, 96.25)"
559,0849381290,"(56.09, 122.46, 122.46, 110.27, 96.25)"
560,0451465881,"(233.14, 67.7, 67.7, 185.38, 96.25)"
561,007182572X,"(248.83, 249.4, 249.4, 195.02, 100.25)"
562,0967933897,"(250.91, 251.51, 251.51, 180.99, 104.25)"
563,0841235856,"(191.18, 3.55, 3.55, 99.33, 104.25)"
564,1119070481,"(12.98, 194.43, 194.43, 132.34, 108.25)"
565,1118951794,"(52.58, 58.01, 58.01, 102.05, 108.25)"
566,1300858346,"(220.38, 227.51, 227.51, 174.68, 108.25)"
567,1608199630,"(205.96, 220.98, 220.98, 171.75, 112.25)"
568,081099593X,"(249.68, 23.25, 23.25, 192.07, 112.25)"
569,1939526175,"(248.7, 248.27, 248.27, 188.43, 116.25)"
570,1621452018,"(205.13, 44.4, 44.4, 131.5, 116.25)"
571,0470713798,"(8.19, 32.07, 32.07, 109.61, 116.25)"
572,0143127500,"(191.32, 6.2, 6.2, 169.07, 120.25)"
573,1118016955,"(12.2, 19.19, 19.19, 129.84, 120.25)"
574,0137134738,"(2.69, 242.26, 242.26, 152.04, 120.25)"
575,078974225X,"(4.18, 199.62, 199.62, 146.01, 124.25)"
576,0768902320,"(248.79, 249.74, 249.74, 145.37, 124.25)"
577,1614034974,"(8.71, 6.48, 6.48, 131.52, 128.5)"
578,1935654004,"(247.92, 239.45, 239.45, 210.6, 136.5)"
579,1614035067,"(8.58, 6.48, 6.48, 131.41, 128.75)"
580,0874477697,"(4.31, 237.4, 237.4, 168.02, 136.75)"
581,0375422951,"(234.96, 40.96, 40.96, 136.72, 136.75)"
582,1433543834,"(249.73, 236.24, 236.24, 231.4, 32.25)"
583,0064401324,"(35.01, 53.37, 53.37, 149.85, 32.25)"
584,1572227877,"(215.82, 191.93, 191.93, 188.22, 32.25)"
585,0415626064,"(89.47, 78.25, 78.25, 71.52, 32.25)"
586,0738736252,"(237.99, 248.52, 248.52, 167.1, 32.25)"
587,0842355111,"(30.18, 24.23, 24.23, 113.96, 32.25)"
588,0497900475,"(253.98, 229.58, 229.58, 241.65, 32.25)"
589,1517256046,"(252.64, 252.26, 252.26, 182.18, 32.25)"
590,0880118768,"(240.88, 226.47, 226.47, 160.78, 34.25)"
591,0307743640,"(17.7, 13.13, 13.13, 55.03, 34.25)"
592,1617753920,"(136.77, 94.38, 94.38, 114.36, 34.25)"
593,1605257699,"(4.1, 4.71, 4.71, 59.05, 34.25)"
594,1581344813,"(1.1, 1.24, 1.24, 18.22, 34.25)"
595,1608867188,"(240.1, 218.07, 218.07, 115.48, 34.25)"
596,0881501603,"(111.81, 101.18, 101.18, 127.62, 34.25)"
597,1770982086,"(66.75, 132.55, 132.55, 126.55, 34.25)"
598,0975890603,"(213.63, 208.01, 208.01, 168.93, 36.25)"
599,1107615593,"(39.97, 37.71, 37.71, 92.31, 36.25)"
600,0195025415,"(3.23, 4.32, 4.32, 51.09, 36.25)"
601,1594710724,"(249.04, 230.17, 230.17, 138.59, 36.25)"
602,1421577283,"(57.5, 48.45, 48.45, 130.11, 36.25)"
603,1576600246,"(178.5, 223.95, 223.95, 187.94, 36.25)"
604,0804137609,"(34.22, 35.08, 35.08, 89.75, 36.25)"
605,1463571933,"(13.71, 23.68, 23.68, 62.65, 38.25)"
606,0890515808,"(131.17, 73.89, 73.89, 111.86, 38.25)"
607,0982661843,"(122.74, 136.01, 136.01, 89.56, 38.25)"
608,076536543X,"(252.81, 251.53, 251.53, 124.56, 38.25)"
609,0060925183,"(252.99, 253.14, 253.14, 221.84, 38.25)"
610,1847515835,"(8.31, 4.58, 4.58, 96.95, 38.25)"
611,0977498344,"(34.32, 94.13, 94.13, 69.42, 38.25)"
612,0741249782,"(199.12, 171.06, 171.06, 115.73, 38.25)"
613,0198751729,"(4.92, 42.47, 42.47, 108.88, 38.25)"
614,0060564695,"(241.87, 243.27, 243.27, 191.61, 38.25)"
615,0738611301,"(249.78, 251.52, 251.52, 187.57, 38.25)"
616,076790382X,"(148.14, 205.55, 205.55, 161.45, 38.25)"
617,1566567467,"(141.12, 82.09, 82.09, 126.16, 38.25)"
618,151424649X,"(69.26, 117.51, 117.51, 155.6, 38.25)"
619,1501025392,"(0.57, 0.37, 0.37, 12.64, 38.25)"
620,0387700978,"(139.18, 209.76, 209.76, 98.68, 40.25)"
621,1408152010,"(6.55, 3.94, 3.94, 69.25, 40.25)"
622,089471564X,"(139.82, 210.02, 210.02, 98.13, 40.25)"
623,1259182436,"(169.02, 218.68, 218.68, 148.46, 40.25)"
624,1503944581,"(28.7, 15.96, 15.96, 56.35, 40.25)"
625,0941320731,"(139.68, 210.37, 210.37, 98.37, 40.25)"
626,0133803546,"(201.66, 178.26, 178.26, 179.44, 40.25)"
627,0754827615,"(120.69, 103.14, 103.14, 108.5, 40.25)"
628,1941701159,"(247.63, 247.49, 247.49, 216.45, 40.25)"
629,0810988488,"(2.72, 2.72, 2.72, 110.69, 40.25)"
630,0805009760,"(90.9, 163.34, 163.34, 167.26, 40.25)"
631,0131662570,"(92.86, 122.1, 122.1, 106.81, 40.25)"
632,0874868114,"(69.21, 119.42, 119.42, 97.87, 40.25)"
633,1455599204,"(5.46, 9.04, 9.04, 27.87, 40.25)"
634,1507888759,"(213.99, 134.49, 134.49, 106.8, 42.25)"
635,0835607909,"(250.78, 250.89, 250.89, 193.43, 42.25)"
636,184797256X,"(35.65, 25.82, 25.82, 116.33, 42.25)"
637,0842375198,"(61.86, 25.62, 25.62, 78.23, 42.25)"
638,0791094685,"(103.15, 56.51, 56.51, 122.07, 42.25)"
639,0805086846,"(233.97, 167.34, 167.34, 105.3, 42.25)"
640,1590306953,"(95.08, 136.15, 136.15, 137.99, 42.25)"
641,1937513408,"(236.24, 240.62, 240.62, 176.7, 42.25)"
642,0310733960,"(73.58, 107.7, 107.7, 135.96, 42.25)"
643,0889226784,"(37.14, 36.47, 36.47, 47.78, 42.25)"
644,1419541889,"(27.15, 81.19, 81.19, 68.65, 44.25)"
645,0826196594,"(9.95, 15.57, 15.57, 60.96, 44.25)"
646,9556870644,"(89.2, 26.62, 26.62, 82.67, 44.25)"
647,1111127131,"(81.86, 104.61, 104.61, 107.89, 44.25)"
648,1427087598,"(59.62, 138.93, 138.93, 88.76, 46.25)"
649,0393049922,"(16.42, 25.33, 25.33, 61.72, 46.25)"
650,0387346716,"(57.53, 99.34, 99.34, 100.77, 46.25)"
651,1939259339,"(138.51, 222.05, 222.05, 122.18, 46.25)"
652,1447203119,"(9.41, 95.03, 95.03, 89.69, 46.25)"
653,1107029872,"(149.1, 87.78, 87.78, 95.92, 48.25)"
654,0679847596,"(212.35, 173.93, 173.93, 169.19, 48.25)"
655,0736956034,"(232.92, 175.03, 175.03, 172.49, 48.25)"
656,0062326678,"(249.66, 245.86, 245.86, 169.72, 48.25)"
657,1420136399,"(46.87, 50.95, 50.95, 124.22, 48.25)"
658,0312428189,"(11.88, 41.5, 41.5, 97.9, 48.25)"
659,0813535700,"(38.45, 84.92, 84.92, 71.92, 48.25)"
660,0810993848,"(14.44, 17.76, 17.76, 60.39, 50.25)"
661,0785193197,"(175.89, 141.74, 141.74, 107.8, 50.25)"
662,0674025490,"(114.65, 211.12, 211.12, 165.56, 50.25)"
663,0931380200,"(252.65, 242.48, 242.48, 192.89, 50.25)"
664,1585421626,"(252.51, 207.13, 207.13, 128.21, 50.25)"
665,0735565570,"(249.28, 242.48, 242.48, 177.41, 50.25)"
666,1585429325,"(253.78, 254.11, 254.11, 224.86, 50.25)"
667,150294085X,"(75.48, 25.86, 25.86, 108.7, 50.25)"
668,1554568617,"(53.41, 150.4, 150.4, 113.33, 52.25)"
669,1770460349,"(122.27, 207.37, 207.37, 178.47, 52.25)"
670,0273731122,"(56.12, 26.41, 26.41, 73.33, 52.25)"
671,081098718X,"(118.27, 49.64, 49.64, 96.0, 52.25)"
672,1857334701,"(42.24, 122.42, 122.42, 105.57, 52.25)"
673,0415602823,"(11.47, 15.12, 15.12, 88.06, 52.25)"
674,0857441760,"(65.98, 35.96, 35.96, 112.48, 52.25)"
675,0789410249,"(246.91, 244.17, 244.17, 175.21, 52.25)"
676,0813343011,"(12.85, 12.02, 12.02, 70.83, 52.25)"
677,0883681056,"(249.0, 250.31, 250.31, 153.37, 52.25)"
678,178221092X,"(135.53, 134.19, 134.19, 116.42, 54.25)"
679,156458030X,"(246.58, 247.65, 247.65, 179.66, 54.25)"
680,0486415511,"(197.82, 206.01, 206.01, 163.36, 54.25)"
681,B000NJMMV8,"(111.99, 157.03, 157.03, 134.73, 54.25)"
682,1416939210,"(36.48, 32.28, 32.28, 99.93, 54.25)"
683,0071627111,"(248.54, 250.04, 250.04, 200.71, 56.25)"
684,007822411X,"(106.12, 53.95, 53.95, 85.32, 56.25)"
685,0071769986,"(252.72, 251.31, 251.31, 188.35, 56.25)"
686,1607064642,"(180.06, 80.03, 80.03, 131.45, 58.25)"
687,0737716886,"(229.01, 246.02, 246.02, 178.9, 58.25)"
688,1557505985,"(16.47, 24.59, 24.59, 71.54, 58.25)"
689,0545663849,"(106.94, 87.38, 87.38, 134.27, 58.25)"
690,1935152491,"(9.39, 102.61, 102.61, 87.31, 58.25)"
691,1591866367,"(205.6, 173.09, 173.09, 153.5, 58.25)"
692,1250038294,"(50.7, 17.38, 17.38, 90.76, 58.25)"
693,1909263524,"(154.39, 196.16, 196.16, 180.73, 58.25)"
694,0470072695,"(30.39, 84.65, 84.65, 142.58, 60.25)"
695,1423826760,"(201.86, 195.02, 195.02, 174.64, 60.25)"
696,0848734890,"(204.45, 169.92, 169.92, 167.86, 60.25)"
697,1118917669,"(251.14, 249.47, 249.47, 203.49, 60.25)"
698,8475773877,"(4.43, 3.74, 3.74, 58.22, 60.25)"
699,1609615123,"(236.6, 234.09, 234.09, 168.42, 60.25)"
700,0143126237,"(178.96, 214.09, 214.09, 173.6, 60.25)"
701,0306443783,"(29.64, 20.65, 20.65, 65.63, 60.25)"
702,0739197835,"(39.76, 121.94, 121.94, 79.22, 62.25)"
703,1449468632,"(151.99, 31.7, 31.7, 79.47, 62.25)"
704,0132915480,"(105.59, 206.78, 206.78, 171.82, 62.25)"
705,1906958440,"(20.21, 41.27, 41.27, 72.39, 62.25)"
706,1594711887,"(25.78, 4.49, 4.49, 86.01, 62.25)"
707,1846014778,"(200.27, 201.13, 201.13, 190.57, 62.25)"
708,1617690775,"(242.81, 239.28, 239.28, 184.04, 62.25)"
709,1575054876,"(242.12, 178.08, 178.08, 181.6, 62.25)"
710,0895864029,"(180.76, 243.43, 243.43, 159.68, 62.25)"
711,1508642613,"(8.75, 6.28, 6.28, 113.01, 64.5)"
712,1517508142,"(252.84, 250.04, 250.04, 147.2, 64.5)"
713,B0000546YK,"(58.85, 88.23, 88.23, 120.51, 64.5)"
714,1500187062,"(248.54, 243.54, 243.54, 170.39, 64.5)"
715,1517462282,"(1.68, 0.79, 0.79, 24.65, 64.5)"
716,1426213786,"(124.85, 218.93, 218.93, 167.15, 64.5)"
717,0808918656,"(41.34, 55.38, 55.38, 80.11, 64.5)"
718,0345325222,"(186.73, 60.58, 60.58, 106.43, 68.5)"
719,1632597640,"(141.72, 72.11, 72.11, 96.39, 68.5)"
720,0062320408,"(240.53, 224.46, 224.46, 131.97, 68.5)"
721,0749455160,"(93.85, 224.46, 224.46, 169.89, 68.5)"
722,0440351839,"(25.1, 28.06, 28.06, 74.26, 68.5)"
723,0385722206,"(60.12, 30.44, 30.44, 54.62, 68.5)"
724,1514208040,"(18.07, 126.61, 126.61, 86.76, 68.5)"
725,1784396990,"(28.5, 27.1, 27.1, 111.66, 68.5)"
726,157731932X,"(246.35, 247.49, 247.49, 189.12, 68.5)"
727,1465438289,"(246.81, 245.86, 245.86, 189.44, 68.5)"
728,0393912922,"(189.33, 67.64, 67.64, 119.53, 76.5)"
729,1405827963,"(56.03, 140.4, 140.4, 129.53, 76.5)"
730,1493586092,"(196.43, 48.11, 48.11, 105.13, 76.5)"
731,1592409059,"(252.79, 253.47, 253.47, 205.36, 76.5)"
732,1476773491,"(2.87, 169.7, 169.7, 94.31, 80.5)"
733,0271027630,"(245.39, 203.08, 203.08, 152.97, 80.5)"
734,1507804377,"(44.32, 37.28, 37.28, 85.37, 84.5)"
735,0385491743,"(3.26, 172.78, 172.78, 117.22, 88.5)"
736,0198757395,"(4.11, 3.01, 3.01, 109.1, 88.5)"
737,0470547847,"(6.79, 156.43, 156.43, 115.97, 88.5)"
738,0735669627,"(53.6, 142.8, 142.8, 143.26, 88.5)"
739,0471909602,"(96.75, 199.89, 199.89, 202.32, 88.5)"
740,0849363942,"(2.26, 188.11, 188.11, 47.99, 92.5)"
741,1419717553,"(94.45, 220.73, 220.73, 131.55, 92.5)"
742,0833023322,"(14.32, 13.2, 13.2, 85.81, 92.5)"
743,0078021391,"(191.7, 54.86, 54.86, 122.11, 92.5)"
744,1572485825,"(21.0, 188.98, 188.98, 142.98, 92.5)"
745,8498167868,"(182.64, 53.13, 53.13, 195.58, 92.5)"
746,1889057584,"(192.03, 53.26, 53.26, 171.55, 92.5)"
747,1118175565,"(13.79, 52.9, 52.9, 121.8, 96.5)"
748,1890087386,"(247.61, 250.1, 250.1, 177.31, 96.5)"
749,1573243531,"(5.15, 183.86, 183.86, 119.03, 100.5)"
750,0735659877,"(23.78, 186.32, 186.32, 101.23, 100.5)"
751,1457686546,"(250.63, 251.31, 251.31, 186.24, 104.5)"
752,1634500520,"(34.95, 26.45, 26.45, 82.52, 104.5)"
753,193324108X,"(240.53, 241.82, 241.82, 182.71, 112.5)"
754,0802869254,"(213.43, 145.11, 145.11, 150.51, 112.5)"
755,0470889284,"(10.63, 32.37, 32.37, 131.03, 116.5)"
756,1442212675,"(4.58, 198.89, 198.89, 131.88, 120.5)"
757,0060628626,"(252.16, 249.49, 249.49, 166.21, 120.5)"
758,8185120544,"(239.37, 37.01, 37.01, 122.99, 120.5)"
759,0312642865,"(224.99, 239.62, 239.62, 180.7, 124.5)"
760,0806995181,"(217.88, 3.23, 3.23, 95.37, 129.25)"
761,0194343375,"(250.42, 5.89, 5.89, 203.73, 137.25)"
762,177046168X,"(119.38, 206.22, 206.22, 142.69, 64.75)"
763,030745469X,"(27.96, 10.32, 10.32, 101.31, 64.75)"
764,0195314603,"(99.67, 44.06, 44.06, 143.09, 64.75)"
765,1585742945,"(178.04, 76.66, 76.66, 147.58, 64.75)"
766,0313398623,"(80.61, 96.82, 96.82, 73.74, 64.75)"
767,1433534134,"(253.01, 252.93, 252.93, 159.0, 68.75)"
768,1892391201,"(60.08, 183.42, 183.42, 126.45, 68.75)"
769,098955547X,"(20.18, 147.0, 147.0, 101.16, 68.75)"
770,1300204508,"(15.23, 39.23, 39.23, 39.59, 68.75)"
771,0759530432,"(13.74, 89.54, 89.54, 118.26, 68.75)"
772,0143115340,"(235.02, 235.25, 235.25, 179.33, 68.75)"
773,1558594019,"(10.07, 37.79, 37.79, 71.25, 68.75)"
774,0713687916,"(59.74, 200.22, 200.22, 137.04, 72.75)"
775,159174427X,"(180.16, 57.07, 57.07, 111.98, 72.75)"
776,1591869005,"(93.28, 92.43, 92.43, 147.63, 76.75)"
777,0804124736,"(48.14, 94.34, 94.34, 125.01, 76.75)"
778,0946621462,"(202.97, 40.72, 40.72, 107.18, 80.75)"
779,1440571767,"(249.07, 250.21, 250.21, 198.96, 80.75)"
780,0312873646,"(59.43, 53.89, 53.89, 133.33, 80.75)"
781,0762441887,"(249.79, 222.05, 222.05, 201.34, 80.75)"
782,0143104403,"(133.6, 19.44, 19.44, 63.96, 84.75)"
783,0307951219,"(167.41, 39.51, 39.51, 95.79, 84.75)"
784,0312364377,"(53.47, 253.05, 253.05, 145.59, 88.75)"
785,0764970143,"(211.19, 63.53, 63.53, 148.74, 88.75)"
786,1402712383,"(169.73, 58.51, 58.51, 87.34, 88.75)"
787,0808039903,"(248.25, 251.13, 251.13, 178.36, 88.75)"
788,0760345600,"(8.21, 4.07, 4.07, 75.62, 88.75)"
789,0060576154,"(217.87, 162.18, 162.18, 116.03, 92.75)"
790,1118862856,"(200.39, 174.6, 174.6, 107.5, 92.75)"
791,0874416299,"(183.54, 210.23, 210.23, 150.71, 92.75)"
792,3764361883,"(144.57, 109.63, 109.63, 121.38, 96.75)"
793,1605294942,"(244.03, 240.39, 240.39, 171.69, 96.75)"
794,0894868691,"(208.55, 51.8, 51.8, 114.67, 96.75)"
795,0528994646,"(243.98, 51.58, 51.58, 156.44, 96.75)"
